" TCONST                                    ","DIRECTORS ","PRIMARYTITLE  ","ORIGINALTITLE","STARTYEAR","GENRES"
"tt0344550","nm0869664","What Do You Think?: Tupapaoo","What Do You Think?: Tupapaoo","1938","Mystery,Short"
"tt0355907","nm0121200","Portrait of a Library","Portrait of a Library","1940","Documentary"
"tt0420157","\N","The Selfish Giant","The Selfish Giant","1939","Musical,Short"
"tt0385688","nm0419282","A Failure at Fifty","A Failure at Fifty","1940","Short"
"tt0416756","\N","Fun and Games!","Fun and Games!","1938","Musical"
"tt0417039","\N","The Padlock","The Padlock","1938","Comedy"
"tt0420501","\N","Annajanska, the Bolshevik Empress","Annajanska, the Bolshevik Empress","1939","Romance"
"tt0429899","\N","A Cup of Happiness","A Cup of Happiness","1939","Comedy"
"tt0422268","\N","For Those in Peril","For Those in Peril","1939","Adventure,Short"
"tt0423058","nm0157140","Renga jokô","Renga jokô","1940",NULL
"tt0492332","\N","Fire Company","Pozharna komanda","1938","Documentary,Short"
"tt0446317","nm0901874","Einquartierung bei Klawunde","Einquartierung bei Klawunde","1938","Short"
"tt0467233","nm1338857","Senorita","Senorita","1940","Drama"
"tt0433953","\N","Czechoslovakia on Parade","Czechoslovakia on Parade","1938","Documentary,Short"
"tt0764810","\N","Leron-leron sinta","Leron-leron sinta","1939","Romance"
"tt0497122","\N","Der Marsch zum Führer","Der Marsch zum Führer","1940","Documentary"
"tt0764871","nm2759510","Puso ng isang Filipina","Puso ng isang Filipina","1940",NULL
"tt0826715","nm0894204","Mia moglie si diverte","Mia moglie si diverte","1938","Comedy"
"tt0781079","nm2202640","Rtskili da chianchvela","Rtskili da chianchvela","1938","Animation,Short"
"tt0809430","nm0325809","Forty Million People","Forty Million People","1939","Documentary,Short"
"tt0846854","nm2364460","Aizu no musumetachi","Aizu no musumetachi","1939",NULL
"tt0855855","nm0454115","Kaigun bakugekitai","Kaigun bakugekitai","1940",NULL
"tt0900919","\N","Dalagang luksa","Dalagang luksa","1938",NULL
"tt1008951","nm0823864","Screen Snapshots Series 18, No. 1","Screen Snapshots Series 18, No. 1","1938","Documentary,Short"
"tt0923882","nm1283290","Ryôgoku no san'nin-musume","Ryôgoku no san'nin-musume","1940",NULL
"tt0959332","nm0007855","Onna no kyôshitsu - Chû-kôhen","Onna no kyôshitsu - Chû-kôhen","1939","Drama"
"tt1010338","nm2619886","Vom Bäumlein, das andere Blätter hat gewollt","Vom Bäumlein, das andere Blätter hat gewollt","1940","Animation,Short"
"tt0132108","\N","Das Ehesanatorium","Das Ehesanatorium","1938",NULL
"tt0029012","nm0397227","Hollywood Stadium Mystery","Hollywood Stadium Mystery","1938","Mystery,Romance,Sport"
"tt0031273","nm0478303","Entente cordiale","Entente cordiale","1939","Drama"
"tt0031287","nm0005847","Ex-Champ","Ex-Champ","1939","Drama"
"tt0031288","nm0308178","Exile Express","Exile Express","1939","Drama"
"tt0031305","nm0627864","Fighting Mad","Fighting Mad","1939","Adventure"
"tt0031336","nm0002031","Four Wives","Four Wives","1939","Drama,Romance"
"tt0031341","nm0002190","French Without Tears","French Without Tears","1940","Comedy"
"tt0031369","nm0484645","The Girl and the Gambler","The Girl and the Gambler","1939","Comedy,Drama,Romance"
"tt0031383","nm0355284","Good Girls Go to Paris","Good Girls Go to Paris","1939","Comedy"
"tt0031432","nm0257068","Ein hoffnungsloser Fall","Ein hoffnungsloser Fall","1939","Comedy"
"tt0031538","nm0354329","Eine kleine Nachtmusik","Eine kleine Nachtmusik","1939","Music,Romance"
"tt0031545","nm0131021","Il ladro sono io","Il ladro sono io","1940","Comedy"
"tt0031548","nm0556737","Lady in Distress","A Window in London","1940","Thriller"
"tt0031565","nm0176699","Let Freedom Ring","Let Freedom Ring","1939","Drama,Musical,Romance"
"tt0031609","nm0529936","La malquerida","La malquerida","1940",NULL
"tt0031633","nm0408348","Mazô","Mazô","1938",NULL
"tt0031675","nm0151404","Mr. Chedworth Steps Out","Mr. Chedworth Steps Out","1939","Comedy,Crime,Drama"
"tt0031698","nm0059106","My Son Is Guilty","My Son Is Guilty","1939","Action,Adventure,Crime"
"tt0031749","nm0005062","Old Glory","Old Glory","1939","Animation,Drama,Family"
"tt0031758","nm0691283","One Dark Night","One Dark Night","1939","Comedy,Music"
"tt0031760","nm0411208","One Mother's Family","One Mother's Family","1939","Animation,Comedy,Family"
"tt0031830","nm0881239","Punahousut","Punahousut","1939","Comedy"
"tt0031840","nm0478303","Rasputin","La tragédie impériale","1938","Biography,Drama,History"
"tt0031853","nm0829038","Return to Yesterday","Return to Yesterday","1940","Drama"
"tt0031930","nm0734845","Sjöcharmörer","Sjöcharmörer","1939","Comedy"
"tt0031940","nm0712748","Smoky Trails","Smoky Trails","1939","Western"
"tt0031995","nm0485943,nm0782682","Susannah of the Mounties","Susannah of the Mounties","1939","Drama,Family,Romance"
"tt0032015","nm0124877","That's Right - You're Wrong","That's Right - You're Wrong","1939","Comedy,Music"
"tt0032028","nm0245385","The Three Musketeers","The Three Musketeers","1939","Action,Adventure,Comedy"
"tt0032047","nm0356931","Torture Ship","Torture Ship","1939","Horror,Sci-Fi"
"tt0032050","nm0701576","Tractor Drivers","Traktoristy","1939","Comedy,Drama,Romance"
"tt0032079","nm0385193","Die unheimlichen Wünsche","Die unheimlichen Wünsche","1939",NULL
"tt0032086","nm0233091","On His Own","V lyudyakh","1939","Biography,Drama"
"tt0032089","nm0406591,nm0377613","Valfångare","Valfångare","1939","Drama"
"tt0032114","nm0329574,nm0615868","Way Down South","Way Down South","1939","Action,Music"
"tt0032119","nm0704841","Weißer Flieder","Weißer Flieder","1940","Comedy,Romance"
"tt0032144","nm0101466,nm0281487","Wotta Nitemare","Wotta Nitemare","1939","Animation,Comedy,Family"
"tt0033039","nm0003422","Seventeen","Seventeen","1940","Comedy,Drama"
"tt0032200","nm0303120","Amami, Alfredo!","Amami, Alfredo!","1940","Romance"
"tt0032222","nm0379092","Arizona Frontier","Arizona Frontier","1940","Western"
"tt0032233","nm0728774","Bal paré","Bal paré","1940","Comedy,Music,Romance"
"tt0032266","nm0016291","Boccaccio","Boccaccio","1940",NULL
"tt0032332","nm0712748","The Cheyenne Kid","The Cheyenne Kid","1940","Romance,Western"
"tt0032395","nm0905561","Diamond Queen","Diamond Queen","1940",NULL
"tt0032441","nm0118272","En poder de Barba Azul","En poder de Barba Azul","1940",NULL
"tt0032468","nm0345500","La figlia del corsaro verde","La figlia del corsaro verde","1940","Adventure"
"tt0032495","nm0342417","Friendly Neighbors","Friendly Neighbors","1940","Comedy"
"tt0032496","nm0925028","From Nurse to Worse","From Nurse to Worse","1940","Comedy,Short"
"tt0032691","nm0107854","Laughing at Danger","Laughing at Danger","1940","Comedy,Crime,Drama"
"tt0032697","nm0117932","Das leichte Mädchen","Das leichte Mädchen","1940","Comedy"
"tt0032707","nm0292134","Lightning Strikes West","Lightning Strikes West","1940","Western"
"tt0032743","nm0083104","Madla zpívá Evrope","Madla zpívá Evrope","1940","Drama,Music,Romance"
"tt0032757","nm0726729","Manovre d'amore","Manovre d'amore","1940",NULL
"tt0032796","nm0564971","Millionaires in Prison","Millionaires in Prison","1940","Crime,Drama"
"tt0032797","nm0356409","Mir lönd nüd lugg","Mir lönd nüd lugg","1940",NULL
"tt0032836","nm0097867","Nartaki","Nartaki","1940","Drama"
"tt0032894","nm0099592","Pastor Hall","Pastor Hall","1940","Drama"
"tt0032896","nm0657535","The Sinner","La peccatrice","1940","Drama"
"tt0032919","nm0091380","Polterabend","Polterabend","1940","Comedy"
"tt0032984","nm0507390","The Return of Wild Bill","The Return of Wild Bill","1940","Western"
"tt0033001","nm0002061","Room for Two","Room for Two","1940",NULL
"tt0033061","nm0163332","Slap Happy Pappy","Slap Happy Pappy","1940","Animation,Comedy,Family"
"tt0033082","nm0337586","South of Pago Pago","South of Pago Pago","1940","Action,Adventure,Romance"
"tt0033102","nm0002489","Stern von Rio","Stern von Rio","1940","Comedy"
"tt0033142","nm0507390","Texas Stagecoach","Texas Stagecoach","1940","Western"
"tt0033156","nm0041678","Thou Shalt Not Kill","Thou Shalt Not Kill","1939","Crime,Drama,Romance"
"tt0033189","nm0792450","The Tulsa Kid","The Tulsa Kid","1940","Action,Adventure,Western"
"tt0033247","nm0281487","Wedding Belts","Wedding Belts","1940","Animation,Short"
"tt0033248","nm0957538","Weltrekord im Seitensprung","Weltrekord im Seitensprung","1940","Comedy,Romance"
"tt0033250","nm0853028","West of Carson City","West of Carson City","1940","Romance,Western"
"tt0138111","nm0153713","Static in the Attic","Static in the Attic","1939","Comedy,Short"
"tt0138673","nm0407872","Oi, kallis Suomenmaa","Oi, kallis Suomenmaa","1940","Drama"
"tt0147992","nm0323700","Chips","Chips","1938","Musical"
"tt0151291","nm0487237","The Lamp Lighter","The Lamp Lighter","1938","Animation,Short"
"tt0151651","nm0522772","Movie Phoney News","Movie Phoney News","1938","Animation,Short"
"tt0151810","nm0368233","Okénko do nebe","Okénko do nebe","1940","Comedy"
"tt0151838","nm0522772","The One-Armed Bandit","The One-Armed Bandit","1939","Animation,Short"
"tt0154454","nm0888782","Een engel van een man","Een engel van een man","1939","Comedy"
"tt0029607","nm0080755","Tonight at Eleven","Stasera alle undici","1938","Comedy,Mystery,Thriller"
"tt0029850","nm0890565,nm0001178","Alexander Nevsky","Aleksandr Nevskiy","1938","Action,Biography,Drama"
"tt0029877","nm0195655","The Dyke","L'argine","1938","Drama"
"tt0029885","nm0500552","Artists and Models Abroad","Artists and Models Abroad","1938","Comedy,Musical,Romance"
"tt0029915","nm0437356","Billy the Kid Returns","Billy the Kid Returns","1938","Comedy,Music,Romance"
"tt0029932","nm0701576","The Country Bride","Bogataya nevesta","1938","Comedy,Musical,Romance"
"tt0029991","nm0847695","Chinetsu","Chinetsu","1938",NULL
"tt0029998","nm0371463","The Claydon Treasure Mystery","The Claydon Treasure Mystery","1938","Crime,Drama,Mystery"
"tt0030032","nm0151404","The Farmer Goes to Town","Dad and Dave Come to Town","1938","Comedy"
"tt0030037","nm0308178","Danger on the Air","Danger on the Air","1938","Crime,Drama,Mystery"
"tt0030068","nm0454790","Donald's Better Self","Donald's Better Self","1938","Animation,Comedy,Family"
"tt0030127","nm0656528","The Baker's Wife","La femme du boulanger","1938","Comedy,Drama"
"tt0030183","nm0568915","Girls on Probation","Girls on Probation","1938","Crime,Drama"
"tt0030203","nm0408348","Shusse taikoki","Shusse taikoki","1938",NULL
"tt0030239","nm0550892","Hold That Co-ed","Hold That Co-ed","1938","Comedy,Sport"
"tt0030270","nm0893418","In Old Mexico","In Old Mexico","1938","Action,Adventure,Western"
"tt0030284","nm0825596","Jane Steps Out","Jane Steps Out","1938","Comedy"
"tt0030348","nm0876343","The Song of the Scarlet Flower","Laulu tulipunaisesta kukasta","1938","Drama,Romance"
"tt0030363","nm0872112,nm0459801","Love Letters from the Engadine","Liebesbriefe aus dem Engadin","1938","Comedy"
"tt0030376","nm0850895","Little Pancho Vanilla","Little Pancho Vanilla","1938","Animation,Comedy,Family"
"tt0030420","nm0303120","Marionette","Marionette","1939","Comedy,Romance"
"tt0030455","nm0712639","The Missing Guest","The Missing Guest","1938","Mystery"
"tt0030495","nm0013414","Narcisse","Narcisse","1940",NULL
"tt0030523","nm0726166","Olympia Part Two: Festival of Beauty","Olympia 2. Teil - Fest der Schönheit","1938","Documentary,Sport"
"tt0030602","nm0850895","Porky at the Crocadero","Porky at the Crocadero","1938","Animation,Comedy,Family"
"tt0030612","nm0163332","Porky's Poppa","Porky's Poppa","1938","Animation,Comedy,Family"
"tt0030613","nm0850895","Porky's Spring Planting","Porky's Spring Planting","1938","Animation,Comedy,Family"
"tt0030622","nm0652974,nm0812827","Betrayal","La principessa Tarakanova","1938","Drama"
"tt0030633","nm0281487","Pudgy and the Lost Kitten","Pudgy and the Lost Kitten","1938","Animation,Comedy,Family"
"tt0030684","nm0112897","Road Demon","Road Demon","1938","Crime,Drama,Sport"
"tt0030706","nm0322481","Coral Reefs","Le récif de corail","1939","Adventure,Drama"
"tt0030743","nm0097648","The Shining Hour","The Shining Hour","1938","Drama,Romance"
"tt0030786","nm0939992","Stablemates","Stablemates","1938","Drama,Sport"
"tt0030824","nm0090007,nm0730018","Swiss Miss","Swiss Miss","1938","Comedy,Musical"
"tt0030828","nm0894204","Der Tag nach der Scheidung","Der Tag nach der Scheidung","1938","Comedy"
"tt0030975","nm0850895","Wholly Smoke","Wholly Smoke","1938","Animation,Comedy,Family"
"tt0030986","nm0385171","Women in Prison","Women in Prison","1938","Action,Crime,Drama"
"tt0031041","nm0103855","L'amore si fa così","L'amore si fa così","1939","Comedy,Romance"
"tt0031053","nm0836687","Der arme Millionär","Der arme Millionär","1939","Comedy"
"tt0031083","nm0198246,nm0362041","Bars and Stripes Forever","Bars and Stripes Forever","1939","Animation,Comedy,Family"
"tt0031164","nm0627864","Code of the Cactus","Code of the Cactus","1939","Western"
"tt0031178","nm0890085","Convict 99","Convict 99","1938","Comedy"
"tt0031229","nm0502567","The Devil's Daughter","The Devil's Daughter","1939","Drama,Horror"
"tt0031252","nm0000406","Drums Along the Mohawk","Drums Along the Mohawk","1939","Drama,History,Romance"
"tt0129072","\N","Exercícios do Batalhão Número 10 da Legião Portuguesa","Exercícios do Batalhão Número 10 da Legião Portuguesa","1939","Documentary"
"tt0146333","\N","Unusual Occupations","Unusual Occupations","1940","Documentary,Short"
"tt0154729","nm0052331","Khana","Khana","1938",NULL
"tt0154758","nm0045943","Ladies Only","Ladies Only","1939",NULL
"tt0155244","nm0024061","Tatar Ka Chor","Tatar Ka Chor","1940","Action,Fantasy"
"tt0169060","nm0294758","Muz z neznáma","Muz z neznáma","1939","Drama"
"tt0166074","nm0826452","Am seidenen Faden","Am seidenen Faden","1938",NULL
"tt0174945","nm0777706","Music & Models","Music & Models","1938","Musical,Short"
"tt0174526","nm0147495","Bullets and Ballads","Bullets and Ballads","1940","Musical,Short,Western"
"tt0174738","nm0777706","High-Jack 'n the Show","High-Jack 'n the Show","1938","Musical,Short"
"tt0174765","nm0147495","I Dream of Jeannie with the Light Brown Hair","I Dream of Jeannie with the Light Brown Hair","1940","Musical,Short"
"tt0185377","nm0275034","In vacanza con i principini","In vacanza con i principini","1940",NULL
"tt0172274","nm0460033","Ctyri lidé, jedna rec","Ctyri lidé, jedna rec","1939",NULL
"tt0179325","nm0755509","Maiskaya noch","Maiskaya noch","1938",NULL
"tt0179707","nm0102424","The Adventurous Captain","El capitán aventurero","1939","Adventure,Musical,Romance"
"tt0175117","nm0777706","Rhythm Cafe","Rhythm Cafe","1938","Comedy,Musical,Short"
"tt0177878","nm0824439","Karikatur 1","Karikatur 1","1940","Animation,Short"
"tt0190961","nm0423329","S.O.S. Mediterranean","Alerte en Méditerranée","1938","Adventure,Crime,Thriller"
"tt0186912","nm0763944","Capricious and Millionaire","Caprichosa y millonaria","1940","Drama"
"tt0191288","nm0701782","Monsieur Breloque a disparu","Monsieur Breloque a disparu","1938","Comedy"
"tt0200288","nm0266691","Winterreise durch Südmandschurien","Winterreise durch Südmandschurien","1938","Documentary,Short"
"tt0194817","nm0595768","12 Women","Doce mujeres","1939",NULL
"tt0195439","nm0595768","The Last Meeting","El último encuentro","1938",NULL
"tt0195882","nm0459627","Lights Out in Europe","Lights Out in Europe","1940","Documentary,War"
"tt0199798","nm0288408","Nace un amor","Nace un amor","1938",NULL
"tt0201306","nm0812150","The Good Doctor","El viejo doctor","1939",NULL
"tt0202042","nm0131891","Une de la cavalerie","Une de la cavalerie","1938",NULL
"tt0204494","nm0003226","Naniwa onna","Naniwa onna","1940",NULL
"tt0216784","nm0134383","Gosse de riche","Gosse de riche","1938",NULL
"tt0241894","nm0591913","Rikshawala","Rikshawala","1938",NULL
"tt0232525","nm0617655","La reina de México","La reina de México","1940","Drama,Short"
"tt0219950","nm0013605","Glorious Nights","Noches de gloria","1938","Drama"
"tt0220080","nm0688977","Swing with Bing","Swing with Bing","1940","Short,Sport"
"tt0236379","nm0296193","Katharina I. von Russland","Katharina I. von Russland","1940",NULL
"tt0237065","nm0586120","CFR - o simfonie a muncii","CFR - o simfonie a muncii","1938",NULL
"tt0247723","nm0478171","Der Stammbaum des Dr. Pistorius","Der Stammbaum des Dr. Pistorius","1939",NULL
"tt0255824","nm0700386","Balaji","Balaji","1939",NULL
"tt0250957","nm0537881","Nights in Andalusia","Andalusische Nächte","1938","Drama"
"tt0264031","nm0805623","Soud bozí","Soud bozí","1938","Drama"
"tt0259707","nm0945481","Uruwashiki shuppatsu","Uruwashiki shuppatsu","1939","Drama,Family"
"tt0261789","nm0182300","Laranja-da-China","Laranja-da-China","1940","Comedy,Musical"
"tt0261875","\N","On the Spot","On the Spot","1938","Crime,Drama"
"tt0266395","nm0714760","Chaduvukunna Bharya","Chaduvukonna Bharya","1940","Drama"
"tt0262404","nm0551658","Eterna Esperança","Eterna Esperança","1940","Drama"
"tt0263795","nm1150360","Niji tatsu oka","Niji tatsu oka","1938",NULL
"tt0267004","nm0714690","Sumangali","Sumangali","1940",NULL
"tt0270187","nm2536710","Zhongguo Taishan li xian ji","Zhongguo Taishan li xian ji","1939","Adventure"
"tt0276606","nm0545878,nm0436304","Vimochanam","Vimochanam","1939",NULL
